ID,TIPO_INCIDENCIA,FECHA_REPORTE,ESTADO,UsuarioID,MantenimientoID,JuegoID
12726,Vandalismo,02/12/2024,Cerrada,['929-06-5512'],"['MNT-05978', 'MNT-10559']",3846272
12727,Vandalismo,12/12/2023,Abierta,['020-51-4101'],['MNT-03653'],19151
12728,Desgaste,17/09/2024,Abierta,['895-72-4433'],['MNT-05102'],3530541
12729,Mal funcionamiento,10/03/2024,Abierta,['598-27-4670'],['MNT-03750'],6778012
12730,Mal funcionamiento,05/04/2024,Cerrada,['786-41-3272'],['MNT-10174'],58161
12731,Vandalismo,09/07/2024,Cerrada,['877-04-2380'],['MNT-06221'],25795
12732,Vandalismo,11/11/2023,Cerrada,['326-93-1078'],['MNT-13070'],7060776
12733,Vandalismo,20/12/2023,Abierta,['545-00-3707'],"['MNT-02611', 'MNT-14049']",7247864
12734,Desgaste,20/10/2023,Cerrada,['922-28-3065'],['MNT-12261'],4796517
12735,Vandalismo,04/09/2024,Cerrada,['655-41-5809'],"['MNT-00705', 'MNT-05006', 'MNT-13324']",5174670
12736,Desgaste,29/04/2024,Abierta,['226-69-0094'],['MNT-04772'],33412
12737,Desgaste,11/02/2023,Cerrada,['405-75-4570'],['MNT-14907'],58255
12738,Mal funcionamiento,12/07/2023,Cerrada,['549-84-4103'],['MNT-13359'],5803648
12739,Rotura,29/12/2023,Abierta,['502-06-2112'],['MNT-07090'],3580279
12740,Rotura,05/08/2024,Abierta,['519-44-9342'],"['MNT-03703', 'MNT-07520']",5249926
12741,Rotura,17/12/2023,Cerrada,['238-16-0950'],['MNT-06269'],9407627
12742,Desgaste,09/06/2024,Abierta,['976-08-7100'],['MNT-07125'],7943794
12743,Mal funcionamiento,19/07/2024,Cerrada,['917-94-8407'],['MNT-12073'],4730919
12744,Vandalismo,22/05/2024,Cerrada,['677-28-1409'],"['MNT-02348', 'MNT-14207']",7840613
12745,Rotura,04/05/2024,Cerrada,['813-32-8261'],['MNT-14086'],9497331
12746,Rotura,29/02/2024,Abierta,['447-35-3681'],['MNT-12033'],9392926
12747,Desgaste,21/11/2023,Cerrada,['155-81-1469'],['MNT-08925'],7591613
12748,Rotura,31/12/2023,Abierta,['716-76-2719'],['MNT-06692'],5250195
12749,Rotura,19/03/2024,Abierta,['506-38-8046'],['MNT-01807'],22013
12750,Mal funcionamiento,02/10/2024,Abierta,['451-50-5512'],['MNT-07367'],4995104
12751,Rotura,12/07/2024,Cerrada,['733-86-8252'],['MNT-06354'],58897
12752,Vandalismo,29/11/2023,Cerrada,['048-12-8714'],['MNT-02392'],5492812
12753,Vandalismo,12/05/2024,Cerrada,['761-85-6567'],['MNT-03294'],4731659
12754,Vandalismo,17/08/2024,Cerrada,['583-17-0424'],"['MNT-03208', 'MNT-08841']",9295807
12755,Mal funcionamiento,30/05/2024,Cerrada,['058-52-5174'],['MNT-10059'],7125606
12756,Desgaste,08/07/2024,Abierta,['332-61-7291'],['MNT-10869'],7614124
12757,Vandalismo,19/04/2024,Abierta,['709-72-5976'],['MNT-12132'],5659424
12758,Desgaste,14/08/2024,Cerrada,['218-53-8592'],['MNT-05870'],18814
12759,Rotura,08/07/2024,Abierta,['908-32-3982'],['MNT-10214'],59647
12760,Rotura,20/07/2024,Cerrada,['079-00-0302'],['MNT-02689'],7890626
12761,Rotura,20/03/2024,Abierta,['060-56-1353'],"['MNT-07973', 'MNT-08658']",5492685
12762,Desgaste,12/05/2024,Cerrada,['992-44-9377'],['MNT-03882'],9049203
12763,Vandalismo,01/01/2024,Cerrada,['411-87-1747'],['MNT-05051'],9187502
12764,Rotura,02/12/2024,Abierta,['365-43-3964'],['MNT-14968'],5658859
12765,Rotura,20/07/2024,Abierta,['128-13-6336'],['MNT-10630'],5066121
12766,Rotura,11/06/2024,Abierta,['582-66-1185'],['MNT-02282'],3569359
12767,Desgaste,17/04/2024,Abierta,['747-86-5831'],['MNT-14674'],22429
12768,Rotura,09/11/2023,Abierta,['132-14-4750'],"['MNT-04266', 'MNT-05122']",7887233
12769,Vandalismo,09/02/2024,Cerrada,['580-47-7290'],['MNT-05048'],58188
12770,Rotura,11/06/2023,Cerrada,['582-43-7822'],['MNT-07995'],34191
12771,Rotura,24/05/2024,Cerrada,['680-15-9271'],['MNT-13840'],5174701
12772,Mal funcionamiento,17/01/2024,Abierta,['237-02-4344'],['MNT-09039'],20813
12773,Vandalismo,07/06/2024,Cerrada,['909-70-6439'],['MNT-11700'],4794251
12774,Vandalismo,18/10/2023,Abierta,['253-45-2625'],"['MNT-01718', 'MNT-05194']",3581617
12775,Mal funcionamiento,22/06/2024,Cerrada,['633-75-4240'],['MNT-13399'],33886
12776,Mal funcionamiento,20/01/2024,Abierta,['197-56-9135'],['MNT-10880'],19230
12777,Rotura,02/01/2024,Abierta,['027-21-4626'],"['MNT-01816', 'MNT-03720', 'MNT-05094']",53086
12778,Mal funcionamiento,14/05/2024,Abierta,['655-14-8712'],['MNT-11697'],7928373
12779,Mal funcionamiento,27/03/2024,Abierta,['781-17-9730'],"['MNT-03589', 'MNT-07581']",20697
12780,Rotura,29/02/2024,Abierta,['806-11-5266'],['MNT-07476'],5158851
12781,Vandalismo,19/04/2024,Abierta,['591-30-4231'],['MNT-13540'],7602194
12782,Vandalismo,30/01/2024,Abierta,['508-13-9847'],['MNT-05405'],35161
12783,Rotura,15/12/2023,Abierta,['387-26-8868'],"['MNT-05197', 'MNT-13163']",9052568
12784,Mal funcionamiento,04/04/2024,Cerrada,['632-00-0853'],['MNT-06492'],21308
12785,Vandalismo,31/08/2024,Cerrada,['226-69-0094'],"['MNT-02395', 'MNT-12692']",7526581
12786,Rotura,18/12/2023,Cerrada,['531-92-9792'],['MNT-09593'],22359
12787,Vandalismo,16/04/2024,Cerrada,['772-81-3749'],['MNT-08575'],25791
12788,Rotura,28/10/2023,Abierta,['587-86-1569'],['MNT-00983'],3530242
12789,Vandalismo,05/06/2024,Abierta,['986-44-7010'],['MNT-10635'],20221
12790,Rotura,25/03/2024,Cerrada,['355-83-1351'],['MNT-14811'],53087
12791,Vandalismo,13/07/2024,Cerrada,['727-55-6667'],['MNT-01890'],21104
12792,Vandalismo,22/10/2023,Abierta,['274-25-9874'],['MNT-13732'],4963708
12793,Desgaste,13/08/2024,Abierta,['522-99-7038'],"['MNT-07839', 'MNT-10091']",21880
12794,Vandalismo,16/10/2023,Cerrada,['306-58-7402'],['MNT-02291'],451326
12795,Rotura,14/04/2024,Cerrada,['127-53-5775'],['MNT-01529'],8803432
12796,Mal funcionamiento,20/03/2024,Abierta,['616-67-7297'],['MNT-08689'],24882
12797,Mal funcionamiento,30/10/2023,Abierta,['942-18-3874'],['MNT-01368'],9433288
12798,Mal funcionamiento,30/01/2024,Cerrada,['230-64-0230'],['MNT-02436'],8927850
12799,Desgaste,08/08/2024,Cerrada,['213-87-6036'],"['MNT-00580', 'MNT-02845']",6878713
12800,Rotura,11/01/2024,Abierta,['726-12-6525'],['MNT-03933'],5492691
12801,Desgaste,04/03/2024,Cerrada,['984-47-0371'],['MNT-05163'],34776
12802,Vandalismo,21/01/2024,Abierta,['179-95-2172'],['MNT-07651'],4961107
12803,Desgaste,12/07/2024,Cerrada,['342-12-9340'],['MNT-05893'],57979
12804,Mal funcionamiento,18/06/2024,Abierta,['651-00-8597'],"['MNT-04187', 'MNT-06176']",9470451
12805,Desgaste,13/04/2024,Cerrada,['077-45-9436'],['MNT-05081'],33193
12806,Vandalismo,30/07/2024,Cerrada,['261-75-9612'],['MNT-02818'],59623
12807,Desgaste,10/04/2024,Abierta,['666-68-4199'],['MNT-04387'],58978
12808,Vandalismo,29/03/2024,Cerrada,['474-47-4808'],"['MNT-00787', 'MNT-12255']",5226189
12809,Vandalismo,10/07/2024,Abierta,['502-26-1664'],['MNT-09231'],5250191
12810,Desgaste,10/03/2024,Abierta,['070-71-1999'],['MNT-02124'],5003362
12811,Desgaste,06/05/2024,Abierta,['585-29-6528'],['MNT-12077'],21289
12812,Vandalismo,25/02/2024,Abierta,['860-63-6813'],['MNT-01294'],4990343
12813,Desgaste,12/09/2024,Abierta,['989-70-4096'],['MNT-06727'],60156
12814,Rotura,29/09/2024,Cerrada,['853-62-9645'],['MNT-00240'],3743757
12815,Vandalismo,02/10/2024,Cerrada,['298-98-5264'],['MNT-08332'],3531416
12816,Rotura,25/06/2024,Cerrada,['860-26-6472'],['MNT-04879'],5659561
12817,Mal funcionamiento,21/07/2024,Abierta,['577-70-0770'],['MNT-00912'],5239109
12818,Vandalismo,01/03/2024,Cerrada,['477-88-2044'],['MNT-14667'],9290934
12819,Rotura,17/04/2024,Cerrada,['761-85-6567'],['MNT-14203'],9191639
12820,Desgaste,22/04/2024,Abierta,['592-10-1203'],['MNT-01621'],7602198
12821,Mal funcionamiento,01/11/2023,Cerrada,['843-86-3749'],['MNT-01632'],58601
12822,Desgaste,28/01/2024,Abierta,['640-97-0218'],"['MNT-03627', 'MNT-10050']",7116166
12823,Mal funcionamiento,02/12/2023,Cerrada,['029-07-3865'],['MNT-01236'],7859240
12824,Mal funcionamiento,03/06/2024,Cerrada,['540-86-5108'],['MNT-14038'],9052566
12825,Mal funcionamiento,27/08/2024,Abierta,['278-95-5640'],['MNT-05886'],58936
12826,Mal funcionamiento,26/05/2024,Abierta,['993-90-0399'],['MNT-01236'],7859240
12827,Rotura,06/07/2024,Abierta,['814-72-4675'],"['MNT-07543', 'MNT-10194']",7672874
12828,Rotura,18/11/2023,Abierta,['157-92-4447'],['MNT-06694'],3568718
12829,Vandalismo,17/03/2024,Abierta,['096-94-9293'],['MNT-12468'],5240833
12830,Vandalismo,08/04/2024,Cerrada,['548-48-5149'],['MNT-08093'],5239224
12831,Rotura,25/11/2023,Abierta,['935-94-3685'],['MNT-01575'],34084
12832,Vandalismo,22/02/2024,Abierta,['108-49-6895'],['MNT-06564'],5658562
12833,Desgaste,28/03/2024,Abierta,['564-09-4442'],"['MNT-02420', 'MNT-03705']",60017
12834,Desgaste,23/05/2024,Abierta,['924-44-1284'],['MNT-14756'],21382
12835,Mal funcionamiento,27/03/2024,Cerrada,['254-74-7644'],"['MNT-01691', 'MNT-08560']",33524
12836,Desgaste,26/11/2023,Abierta,['590-33-4284'],['MNT-11902'],21841
12837,Mal funcionamiento,03/02/2024,Cerrada,['911-89-5856'],['MNT-09125'],25001
12838,Rotura,12/10/2024,Abierta,['700-32-6461'],['MNT-00956'],8941976
12839,Desgaste,05/04/2024,Cerrada,['409-76-0321'],"['MNT-03131', 'MNT-13165']",5659828
12840,Vandalismo,31/12/2023,Cerrada,['150-56-4132'],"['MNT-10318', 'MNT-13917']",9446839
12841,Desgaste,08/07/2024,Abierta,['597-83-3542'],['MNT-00984'],25664
12842,Rotura,26/02/2024,Abierta,['862-05-2806'],"['MNT-10306', 'MNT-13492']",3530672
12843,Mal funcionamiento,25/03/2024,Abierta,['732-72-2104'],['MNT-07926'],18860
12844,Vandalismo,06/01/2024,Abierta,['497-87-2119'],['MNT-09121'],5602454
12845,Rotura,21/12/2023,Abierta,['678-10-8027'],['MNT-09373'],9492975
12846,Desgaste,12/12/2023,Cerrada,['665-66-5592'],['MNT-08985'],35006
12847,Mal funcionamiento,18/03/2024,Abierta,['265-62-3412'],['MNT-11397'],22262
12848,Mal funcionamiento,15/06/2024,Abierta,['718-98-1424'],['MNT-02888'],33578
12849,Desgaste,13/12/2023,Cerrada,['619-85-8908'],"['MNT-13012', 'MNT-13713']",8941070
12850,Desgaste,17/03/2024,Cerrada,['852-91-3662'],['MNT-13614'],6880412
12851,Rotura,04/09/2024,Cerrada,['843-71-8763'],['MNT-05664'],58971
12852,Desgaste,08/09/2024,Abierta,['588-99-3007'],['MNT-07398'],4983965
12853,Desgaste,07/03/2024,Abierta,['500-90-6672'],['MNT-08320'],7889427
12854,Mal funcionamiento,25/10/2023,Abierta,['404-09-5821'],['MNT-06598'],8888552
12855,Rotura,04/05/2024,Cerrada,['288-65-8769'],['MNT-05653'],58972
12856,Vandalismo,03/08/2024,Abierta,['030-22-8246'],['MNT-09490'],33976
12857,Desgaste,21/04/2024,Cerrada,['391-42-7005'],['MNT-07229'],9387931
12858,Desgaste,21/09/2024,Cerrada,['281-21-5504'],"['MNT-03703', 'MNT-07520']",5249926
12859,Mal funcionamiento,01/02/2024,Cerrada,['917-83-9451'],['MNT-10284'],59346
12860,Vandalismo,29/07/2024,Cerrada,['072-82-5376'],"['MNT-03397', 'MNT-14078']",52864
12861,Mal funcionamiento,02/02/2024,Cerrada,['469-38-3144'],['MNT-08345'],9050684
12862,Vandalismo,02/10/2024,Cerrada,['614-29-3004'],['MNT-04067'],25666
12863,Mal funcionamiento,08/11/2023,Abierta,['612-04-5660'],['MNT-13216'],9264106
12864,Rotura,16/05/2024,Cerrada,['176-76-6558'],['MNT-08795'],7928377
12865,Desgaste,16/01/2024,Abierta,['976-57-2534'],['MNT-08785'],4795184
12866,Rotura,06/08/2024,Abierta,['697-28-7588'],['MNT-09555'],24960
12867,Desgaste,22/06/2024,Cerrada,['011-85-1482'],['MNT-04473'],5249941
12868,Mal funcionamiento,04/04/2024,Cerrada,['614-64-2576'],['MNT-04918'],21508
12869,Desgaste,05/04/2024,Abierta,['652-56-8668'],['MNT-05532'],21166
12870,Mal funcionamiento,02/01/2024,Cerrada,['145-94-1850'],['MNT-14653'],3997069
12871,Vandalismo,02/08/2024,Cerrada,['817-38-9539'],['MNT-09957'],3962465
12872,Mal funcionamiento,25/09/2024,Cerrada,['380-75-1092'],['MNT-00112'],59359
12873,Vandalismo,29/12/2023,Cerrada,['457-16-9133'],['MNT-14065'],9296672
12874,Mal funcionamiento,15/12/2023,Cerrada,['419-78-5775'],['MNT-00466'],3581332
12875,Mal funcionamiento,28/04/2024,Cerrada,['447-83-0087'],['MNT-02546'],5658469
12876,Mal funcionamiento,02/11/2023,Abierta,['635-88-5082'],"['MNT-06362', 'MNT-06872', 'MNT-11424']",7294620
12877,Rotura,15/02/2024,Cerrada,['429-35-4909'],"['MNT-04819', 'MNT-10168']",20794
12878,Vandalismo,15/04/2024,Cerrada,['373-56-7422'],['MNT-03871'],5241141
12879,Vandalismo,29/11/2023,Cerrada,['617-65-7604'],['MNT-04891'],8888515
12880,Rotura,02/07/2024,Cerrada,['287-98-3338'],['MNT-13197'],58193
12881,Vandalismo,18/09/2024,Cerrada,['586-44-8120'],"['MNT-00206', 'MNT-00569', 'MNT-14155']",5237088
12882,Mal funcionamiento,27/07/2024,Cerrada,['822-29-6082'],['MNT-01021'],5601926
12883,Rotura,09/05/2024,Abierta,['766-48-1810'],['MNT-01249'],33951
12884,Mal funcionamiento,14/11/2023,Cerrada,['792-76-5914'],['MNT-11143'],20410
12885,Desgaste,12/02/2024,Cerrada,['950-47-6103'],['MNT-14595'],7896549
12886,Vandalismo,29/06/2024,Abierta,['877-26-0510'],['MNT-13316'],3577088
12887,Vandalismo,05/03/2024,Cerrada,['486-60-9544'],"['MNT-08085', 'MNT-10570']",20843
12888,Vandalismo,27/05/2024,Abierta,['117-12-8233'],['MNT-12665'],9313148
12889,Desgaste,11/04/2024,Cerrada,['796-64-2233'],['MNT-14894'],5071662
12890,Desgaste,03/12/2023,Abierta,['031-99-2697'],['MNT-10189'],6778168
12891,Rotura,02/10/2024,Abierta,['677-46-6634'],['MNT-01386'],8891631
12892,Vandalismo,28/09/2024,Cerrada,['949-68-6910'],['MNT-14719'],3566751
12893,Desgaste,13/11/2023,Cerrada,['370-45-1351'],['MNT-07513'],9426997
12894,Rotura,16/01/2024,Abierta,['416-02-1345'],"['MNT-09255', 'MNT-14820']",9291001
12895,Desgaste,12/06/2024,Cerrada,['435-57-5387'],['MNT-08627'],59622
12896,Desgaste,16/05/2024,Abierta,['088-38-3481'],"['MNT-04941', 'MNT-12878', 'MNT-14537']",59088
12897,Rotura,26/02/2024,Abierta,['880-42-4536'],['MNT-11332'],19741
12898,Desgaste,14/09/2024,Cerrada,['474-03-7597'],['MNT-12182'],5658970
12899,Desgaste,29/05/2024,Cerrada,['961-42-0901'],['MNT-04498'],59460
12900,Rotura,03/06/2024,Cerrada,['781-36-4414'],"['MNT-00183', 'MNT-02817']",21845
12901,Rotura,09/08/2024,Abierta,['730-51-6259'],['MNT-05230'],9223974
12902,Rotura,13/05/2024,Cerrada,['696-26-1152'],['MNT-02116'],3568543
12903,Vandalismo,02/10/2024,Cerrada,['508-42-9279'],['MNT-00965'],4745671
12904,Rotura,06/03/2024,Abierta,['466-26-3098'],['MNT-02944'],58075
12905,Rotura,02/09/2024,Cerrada,['734-28-7356'],['MNT-12472'],7889392
12906,Mal funcionamiento,07/09/2024,Abierta,['716-79-3019'],['MNT-14903'],5089675
12907,Vandalismo,02/03/2024,Cerrada,['597-21-7196'],['MNT-14894'],5071662
12908,Mal funcionamiento,18/02/2024,Abierta,['757-56-1333'],['MNT-14283'],3575597
12909,Vandalismo,10/04/2024,Cerrada,['259-90-9123'],['MNT-13784'],9291561
12910,Rotura,15/02/2024,Abierta,['696-58-0676'],['MNT-14826'],7861631
12911,Vandalismo,26/03/2024,Cerrada,['699-46-3724'],['MNT-05188'],5238967
12912,Rotura,15/10/2023,Cerrada,['730-07-3632'],"['MNT-05326', 'MNT-06937']",57962
12913,Vandalismo,01/11/2024,Cerrada,['533-79-3780'],"['MNT-03497', 'MNT-05037']",22011
12914,Vandalismo,31/08/2024,Cerrada,['720-24-2890'],['MNT-06952'],59884
12915,Vandalismo,02/10/2024,Cerrada,['462-05-1515'],['MNT-02880'],32536
12916,Desgaste,05/01/2024,Abierta,['657-13-2370'],['MNT-13621'],25548
12917,Desgaste,24/05/2024,Cerrada,['241-30-6067'],"['MNT-13442', 'MNT-13969']",5201909
12918,Desgaste,12/02/2024,Cerrada,['239-95-6178'],"['MNT-00669', 'MNT-11133']",59182
12919,Desgaste,13/09/2024,Cerrada,['413-04-8046'],['MNT-00281'],3569341
12920,Rotura,11/07/2024,Abierta,['526-68-0501'],['MNT-00343'],58136
12921,Desgaste,15/05/2024,Cerrada,['796-72-6510'],['MNT-07994'],3567979
12922,Desgaste,10/05/2024,Cerrada,['125-86-5472'],['MNT-12964'],21959
12923,Desgaste,06/05/2024,Abierta,['495-97-9685'],['MNT-06427'],60058
12924,Vandalismo,20/05/2024,Abierta,['855-12-9673'],"['MNT-02323', 'MNT-09329', 'MNT-10517']",7862444
12925,Vandalismo,03/05/2024,Cerrada,['176-62-9681'],['MNT-02905'],5218560
12926,Desgaste,30/09/2024,Abierta,['471-78-0270'],['MNT-04227'],9050592
12927,Rotura,31/10/2023,Abierta,['607-20-3951'],['MNT-12883'],9260754
12928,Vandalismo,08/09/2024,Cerrada,['514-84-5793'],"['MNT-03813', 'MNT-08741']",18933
12929,Desgaste,25/06/2024,Abierta,['412-99-9276'],['MNT-08020'],7887391
12930,Rotura,27/12/2023,Cerrada,['979-06-1120'],"['MNT-05133', 'MNT-08962']",53048
12931,Desgaste,31/03/2024,Cerrada,['703-98-2946'],['MNT-06860'],58594
12932,Vandalismo,26/03/2024,Cerrada,['287-13-8471'],['MNT-00055'],59353
12933,Rotura,04/11/2023,Abierta,['645-64-5381'],['MNT-00368'],33685
12934,Rotura,14/08/2024,Cerrada,['902-08-6887'],['MNT-12242'],9271163
12935,Rotura,01/06/2024,Cerrada,['707-09-6754'],"['MNT-05421', 'MNT-07135']",9053882
12936,Mal funcionamiento,18/11/2023,Cerrada,['320-35-0397'],"['MNT-04079', 'MNT-11458']",52810
12937,Mal funcionamiento,23/12/2023,Abierta,['037-61-1644'],['MNT-04311'],20802
12938,Mal funcionamiento,17/08/2024,Cerrada,['049-76-3550'],"['MNT-05253', 'MNT-14252']",57969
12939,Vandalismo,23/05/2024,Abierta,['109-76-5773'],['MNT-12137'],5072101
12940,Vandalismo,03/10/2024,Abierta,['837-55-0917'],"['MNT-10893', 'MNT-11486']",4749981
12941,Rotura,17/10/2023,Abierta,['529-92-4838'],['MNT-13250'],9397131
12942,Vandalismo,29/04/2024,Abierta,['640-30-9870'],['MNT-01452'],20546
12943,Vandalismo,10/08/2024,Abierta,['089-30-2878'],['MNT-13045'],5246163
12944,Mal funcionamiento,01/02/2024,Abierta,['126-18-7504'],"['MNT-07168', 'MNT-11694']",58319
12945,Rotura,05/02/2024,Abierta,['980-97-0703'],['MNT-10744'],5658758
12946,Desgaste,29/09/2024,Abierta,['901-61-2978'],"['MNT-02418', 'MNT-03977']",20714
12947,Mal funcionamiento,02/08/2024,Abierta,['539-65-7968'],['MNT-13556'],3573454
12948,Rotura,30/06/2024,Cerrada,['407-29-4449'],"['MNT-01041', 'MNT-04885', 'MNT-10618']",8800832
12949,Rotura,12/06/2024,Abierta,['804-56-6556'],"['MNT-00624', 'MNT-07396', 'MNT-10083']",21651
12950,Vandalismo,28/03/2024,Cerrada,['408-76-7776'],['MNT-14852'],5211846
12951,Mal funcionamiento,20/12/2023,Abierta,['502-49-3350'],['MNT-14234'],22507
12952,Vandalismo,16/09/2024,Abierta,['607-10-7861'],['MNT-09085'],20411
12953,Vandalismo,23/06/2024,Cerrada,['760-90-4736'],['MNT-13449'],33689
12954,Rotura,15/10/2023,Cerrada,['310-20-9670'],['MNT-04498'],59460
12955,Rotura,12/02/2024,Abierta,['078-31-1782'],['MNT-02121'],22109
12956,Vandalismo,24/01/2024,Abierta,['535-33-9766'],['MNT-08933'],7142113
12957,Mal funcionamiento,26/09/2024,Abierta,['269-40-2326'],['MNT-13235'],5492773
12958,Desgaste,17/10/2023,Abierta,['366-72-5777'],['MNT-06101'],33190
12959,Desgaste,22/12/2023,Abierta,['715-25-8843'],"['MNT-00826', 'MNT-08160']",21185
12960,Desgaste,17/01/2024,Cerrada,['950-23-1869'],"['MNT-11549', 'MNT-12769']",9426810
12961,Mal funcionamiento,28/05/2024,Abierta,['990-81-4700'],['MNT-08987'],7890623
12962,Vandalismo,04/03/2024,Abierta,['410-00-5356'],['MNT-12875'],9176455
12963,Desgaste,02/07/2024,Cerrada,['470-59-6531'],['MNT-04521'],9313155
12964,Rotura,08/06/2024,Cerrada,['969-39-7048'],['MNT-02904'],9536341
12965,Mal funcionamiento,15/02/2024,Abierta,['753-91-6479'],"['MNT-04343', 'MNT-08829']",59418
12966,Desgaste,26/12/2023,Cerrada,['544-80-3099'],['MNT-11004'],59712
12967,Desgaste,31/05/2024,Cerrada,['892-39-9711'],['MNT-05938'],19474
12968,Rotura,04/07/2024,Abierta,['006-28-7429'],['MNT-10288'],9276900
12969,Vandalismo,10/08/2024,Cerrada,['821-02-6558'],['MNT-03999'],8977870
12970,Mal funcionamiento,07/10/2024,Abierta,['485-47-0193'],['MNT-01185'],9493024
12971,Vandalismo,28/12/2023,Abierta,['271-69-5262'],"['MNT-00349', 'MNT-01799']",58796
12972,Vandalismo,30/07/2024,Cerrada,['743-79-0197'],"['MNT-10403', 'MNT-12110']",4730880
12973,Vandalismo,27/01/2024,Cerrada,['070-01-0009'],"['MNT-08616', 'MNT-12075']",19227
12974,Vandalismo,14/01/2024,Cerrada,['925-90-1652'],"['MNT-04241', 'MNT-05879', 'MNT-08118']",7928433
12975,Mal funcionamiento,14/12/2023,Abierta,['357-57-5210'],['MNT-00115'],58490
12976,Desgaste,17/02/2024,Abierta,['473-90-2919'],['MNT-01922'],6777727
12977,Desgaste,22/03/2024,Abierta,['539-24-9908'],"['MNT-12943', 'MNT-14346']",7928126
12978,Vandalismo,29/11/2023,Cerrada,['405-85-0205'],"['MNT-00393', 'MNT-02854']",9397992
12979,Desgaste,20/10/2023,Cerrada,['134-32-8280'],['MNT-09444'],5492613
12980,Rotura,01/04/2024,Abierta,['175-02-6107'],['MNT-06354'],58897
12981,Rotura,15/10/2023,Cerrada,['490-88-0956'],['MNT-11326'],7126929
12982,Vandalismo,06/08/2024,Cerrada,['621-32-8863'],['MNT-01339'],5272350
12983,Desgaste,22/03/2024,Cerrada,['496-37-8000'],['MNT-05667'],58273
12984,Mal funcionamiento,06/06/2024,Abierta,['646-03-1253'],['MNT-01881'],20712
12985,Rotura,31/12/2023,Abierta,['328-13-7710'],['MNT-13618'],5211207
12986,Desgaste,22/07/2024,Abierta,['866-57-1685'],['MNT-00993'],9534693
12987,Vandalismo,24/02/2024,Abierta,['590-59-9977'],['MNT-06496'],451586
12988,Desgaste,25/09/2024,Cerrada,['020-40-1990'],['MNT-11070'],4986472
12989,Mal funcionamiento,21/12/2023,Abierta,['778-57-8951'],"['MNT-09481', 'MNT-11807']",22387
12990,Vandalismo,16/05/2024,Cerrada,['823-28-5646'],['MNT-10812'],7294573
12991,Vandalismo,19/08/2024,Cerrada,['357-94-5267'],['MNT-03203'],9403069
12992,Desgaste,16/03/2024,Abierta,['864-66-6227'],['MNT-05711'],4992010
12993,Vandalismo,19/12/2023,Cerrada,['410-02-3481'],['MNT-07416'],7903129
12994,Vandalismo,29/09/2024,Cerrada,['180-83-5781'],['MNT-00982'],59445
12995,Desgaste,07/01/2024,Abierta,['121-80-1989'],['MNT-09836'],22515
12996,Desgaste,20/05/2024,Abierta,['463-07-6119'],"['MNT-01071', 'MNT-01188', 'MNT-01385', 'MNT-09969']",9223985
12997,Vandalismo,13/10/2024,Cerrada,['688-55-7218'],['MNT-03467'],5658978
12998,Mal funcionamiento,14/11/2023,Cerrada,['787-88-4733'],['MNT-03468'],4985684
12999,Rotura,04/03/2024,Abierta,['876-92-4772'],"['MNT-04430', 'MNT-05793']",33822
13000,Rotura,11/01/2024,Abierta,['840-06-7752'],['MNT-12383'],58561
13001,Rotura,03/10/2024,Cerrada,['015-21-7760'],"['MNT-01947', 'MNT-10227']",6761381
13002,Rotura,21/04/2024,Cerrada,['626-47-6009'],['MNT-12520'],5245652
13003,Mal funcionamiento,02/11/2023,Cerrada,['360-12-4745'],['MNT-08497'],9288651
13004,Rotura,15/09/2024,Cerrada,['242-79-8582'],['MNT-08525'],58384
13005,Vandalismo,03/07/2024,Cerrada,['297-37-0353'],['MNT-07196'],6884767
13006,Vandalismo,24/03/2024,Cerrada,['393-50-8308'],['MNT-10963'],4749299
13007,Rotura,10/03/2024,Cerrada,['879-11-1092'],"['MNT-06120', 'MNT-09733']",25530
13008,Mal funcionamiento,27/06/2024,Cerrada,['343-57-4122'],['MNT-12093'],7362876
13009,Mal funcionamiento,28/06/2024,Abierta,['005-10-5294'],"['MNT-11615', 'MNT-14284']",7896550
